id,comment,rating,review_date
155,por fin tenemos los racks libres que ya hay en prácticamente todos los altafit bastante concurrido a ciertas horas en términos generales todo muy bien un muy buen altafit y con uno de los vestuarios más amplios que he visto y con mancuernas de 50kg y barra hexagonal,5,Fecha de edición: Hace 3 años
156,bastante bien en general llevo dos semanas apuntado y la verdad que ha sido un gran acierto no sólo por las instalaciones también por los monitores siempre atentos un precio muy asequible y con bastantes ofertas máquinas modernas y buena equipación,5,Hace 7 años
157,el gimnasio está genial tiene buenos precios es amplio y los trabajadores son amables salvo uno de ellos se llama jesús y la verdad es súper borde y déspota mira mal saluda con desgana y es muy desagradable la verdad todos los demás no son así,4,Hace 2 años
158,me parece súper de mal gusto que hayan personas con dos o tres máquinas y uno necesitando se supone por regla normal que uses una no dos ni tres al menos que no hayan más personas en el gym otra cosa educar a las personas que dejen mancuernas y discos en su lugar los instructores no deben hacerlo porque estarán todo el tiempo haciendo,2,Hace 3 años
159,no puedo estar más contenta por el momento sólo voy a las clases colectivas por el tiempo que tengo y me encanta despejas cuerpo y mente desde que entras hasta que sales gracias a sara a yamira a oliver y a jesús son los monitores que conozco son maravillosos sin duda me arrepiento de no apuntarme antes,5,Hace 2 años
160,excelente clase,5,Hace un mes
161,bueno tmb dar mi opinion sobre la clase de ayer de zumba en una palabra lamentable ya q pagamos tenemos q pedir una calidad en nuestras clases como teniamos con nuestros 2 grandes monitores david y cristian !y un inciso muy importante hay q ser mas humilde y x favor higiene importantísimo no se podía soportar el olorcillo q desprendia!!!q el aguilla y jabon es una de las cosas mas baratas!!un saludo!!,1,Hace 6 años
162,el centro siempre está súper limpio cosa que valoro mucho y tiene todo tipo de máquinas! ademas los monitores son un encanto y súper atentos siempre motivándonos durante las clases para dar lo mejor de nosotros!,5,Hace 2 años
163,me encanta este gimnasio y sobre todo las clases de zumba de yamira!!! amo su forma de hacer ejercicio de una forma tan divertida instructora muy profesional y agradable 10 10,5,Hace 3 años
164,un gran espacio de máquinas monitores muy agradables y cañeros muchas clases entre semana y muchas opciones de distintos tipos por las mañanas y fines de semana hay poca gente y en todo momento buen ambiente he aprovechado la oferta del black friday y tiene un gran precio,5,Hace 7 años
165,gimnasio calidad precio estupendo instalaciones amplias y luminosas quizás falte un poco más de limpieza a las máquinas clases de spining de jesús hernández enhorabuena! es un crack,5,Hace 2 años
166,el boxeo es una actividad que acabo de empezar en este club y gracias a carlos el profesor cada vez me gustas más no importa el nivel que tengas carlos tiene paciencia transmite muy bien lo que te quiere enseñar y empatiza con el cliente,5,Hace 4 años
167,excelentes las clases de zumba con la chica yamira buena dinámica excente música y muy profesional además de simpática y alegre me apoya muchísimo en las máquinas y recomiendo este gimnasio ampliamente,5,Hace 2 años
168,estoy encantada con el gimnasio soy socia desde su inauguración y me siento muy agusto en especial con yamira asisto a sus clases de zumba con mucha ilusión,5,Fecha de edición: Hace 3 años
169,es muy cutre las maquinarias muy antiguas el personal no tienes ni idea de ser entrenadores está contratando por contratar mal educados hay se salva solo el de las gafas es muy buena gente lo demás no se porque contratan gente así,1,Hace un año
170,me encanta la energía de alex y de yami,5,Fecha de edición: Hace un mes
171,el gimnasio es grande los monitores yamira luis chairo victor para mí hacen que la experiencia sea 10 10 y con las nuevas remodelaciones creo que no hay motivos para bajarle estrellas,5,Hace 3 años
172,un buen gym para el barrio precios aceptables y buenas instalaciones destacar a la monitora sara por su trato siempre amable y su alegría siempre está pendiente de como haces los ejercicios rectificando y prestando ayuda siempre q lo necesitas,5,Fecha de edición: Hace 3 años
173,che algun monitor que corrija tecnica en el gym hay? veo a las personas usar pesos que no son con la tecnica que tampoco es y nadie corrige eso n le da level al gym todo lo contrario!,2,Hace un año
174,amo este lugar voy de forma frecuente y me motiva tienen buenas máquinas y las clases son excelentes hay ciertas horas en las que esta muy lleno y es casi imposible hacer la rutina sin molestia,5,Hace 7 años
175,muy espacioso y luminoso están haciendo muchos cambios para bien y son geniales además todos los monitores son maravillosos y las últimas incorporaciones luis mi y dámaris son buenísimas!!,5,Hace 2 años
176,cambio mi valoración por la mejora de las instalaciones reciente han reparado las goteras han puesto más discos y el personal es atento con todo el que lo necesite buen trabajo ql equipo! aunque mas discos no estarían mal …,4,Fecha de edición: Hace 6 años
177,me parecen geniales todas clases,5,Hace 4 semanas
178,equipazo el de altafit palacio vistalegre! el conjunto de genius forma una combinación perfecta que hace que entrenar con ellos sea un imprescindible en el día día instalaciones amplias y súper limpias salas aula de actividades colectivas vestuarios todo! por poner algún pequeño pero señalar que en sala falta un poquito de material gracias por todo chicos!!!,5,Hace 4 años
179,las clases de zumba con sara muy dinamicas y divertidas la weekend class de step zumba ha estado genial!! espero que la introduzcan en el horario habitual!!,5,Hace 3 años
180,he entrenado desde hace unos meses las instalaciones son cómodas hay variedad de máquinas y pesas para facilitar los entrenamientos no es agobiante como otros gym también tienen un personal muy atento,5,Hace 4 años
181,llevo unos meses en este gimnasio y estoy encantado con el personal profesional que aquí trabaja con su coordinación y con la dirección del mismo sin duda todos unos grandes profesionales un buen equipo!!!,5,Hace 4 años
182,gran trato profesional agradable y adaptado para cada persona las clases colectivas son muy exigentes y entretenidas gracias a los monitores y monitoras,5,Hace 4 años
183,llevo toda mi vida en gimnasios tras un día de prueba compruebas que en la zona de cardio nadan en la abundancia de máquinas nuevas eso hay decirlo lo triste es cuando te acercas a la zona de musculación y adviertes que tienen una máquina de cada grupo muscular y par de pres de banca en hora normal es de uso mejor ni te lo pienses si vives en un limbo horario al resto de la humanidad enhorabuena respecto al tema del cobro es algo bastante gracioso que sea obligada la domiciliación bancaria si no avisas con tiempo palmas pasta grandes instituciones vacías de conocimiento los monitores los puedes encontrar en la puerta y da gracias a dios créeme chavales donde se ponga un gim de barrio de toda la vida a mí no pillan hay dentro,2,Hace 7 años
184,yami es una gran genius las clases de ciclo muy buenas las de zumba totalmente adictivas marca fenomenal los pasos coreografias muy chulas y divertidas muy fácil de seguir y es una monitora que transmite es genial!!!,5,Fecha de edición: Hace 3 años
185,desde q abrió siendo i fitness hasta hoy una franquicia más de altafit d total el equipo de monitores que eran motivación desde el primer segundo desapareció a las clases de les mills les pasó lo mismo lo siento por los nuevos integrantes pero no transmiten el amor x el deporte supongo q influyen sus condiciones laborales y salario una pena pero muy real no es low cost es menos q eso,1,Hace 6 años
186,tiene mucho espacio equipo bien conservado monitores agradables y la profesora de zumba yamira es de las mejores que he conocido mucho carisma y muy amigable 10 10,5,Hace 2 años
187,son unos estafadores promocionan promos que son engañosas hoy he ido apuntarme a la oferta de 9 90€ el mes de febrero y es mentira resulta que tienes que pagar el mes de marzo obligatoriamente más el pase de seguridad por tanto no son 9 90€ si no 53€ no sé para que ponen carteles en la puerta facebook en la web con un precio que es falso es claramente una publicidad engañosa y totalmente denunciable porque en los carteles pone claramente 9 90€ mes de febrero no pone nada más,1,Hace 7 años
188,muy buenas instalaciones espacio cómodo y máquinas en buenas condiciones vestuarios bastante amplios y la nueva zona los rap y barras esta genial solo que falta más goma en el suelo y barras de 15kg la atención de los genius súper sobre todo yami luis y jesús por otro lado creo que deberían de colocar algún comunicado para que algunas personas no usen 2 y hasta 3 máquinas a la vez ya que le quita tiempo al que va un poco pillado de tiempo sin más que decir solo que sigan mejorando y deseándoles siempre lo mejor un abrazo,5,Hace 3 años
189,disfruto mucho con las clases de yamira,5,Hace un mes
190,muy buenas instalaciones equipo de atención y entrenadores excelente tengo seis años en este gimnasio personal muy colaborador jesús yamira sergio personas siempre dispuestas a atender cualquier requerimiento que este a sus alcance me siento como en mi casa los felicito …,5,Fecha de edición: Hace 3 semanas
191,gym bien equipado espacioso y con clases muy diversas ha cambiado la administración hace poco a altafit según se han dicho en recepción todo sigue igual hasta enero 2019,5,Hace 7 años
192,me encanta ir al gimnasio pero recién he probado una clase de pilates y quede súper encantada con yamira es una súper persona y también está quedando súper los cambios que están haciendo en el gimnasio …,5,Hace 2 años
193,fui ha informame la semana pasada y el gimnasio esta bastante bien y me gustaria apuntarme ya en enero puesto que tengo permanencia en otro gimnasio lo unico que queria saber es si puedo ir ha altafic de fatima ha clases de boxeo puesto que en vista alegre no tienen y no parece que lo tengan mi pregunta es puedo hacerme socio de vista alegre e ir a entrenar boxeo solamente a el de fatima? esque vista alegre me gusta mucho su sala de musculacion e instalaciones pero al no tener boxeo queria saber si piedo ir ha hacer boxeo a el otro gracias,5,Hace 7 años
194,los profesores son en su mayoria grandes profesionales pero la variedad de clases en los horarios menos habituales son casi siempre las mismas han cambiado casi todos los profesores pero los horarios de las clases no además han subido las cuotas por lo que para mi han perdido 1,3,Fecha de edición: Hace 3 años
195,me encanta el gym amplio limpio tienen de todo y el personal es muy agradable,5,Hace un año
196,el mejor gym de la zona muy buenas instalaciones los monitores atentos un trato espectacular y muy buen rollo me encanta mi gym …,5,Hace 2 años
197,yo estoy muy contenta en general sobretodo con jesús y david haría una sugerencia que estoy notando últimamente sugerir a los nuevos clientes que cuiden el tono al hablar por teléfono algunos as no respetan la concentración del entrenamiento ni el mínimo comportamiento cívico,4,Hace 7 años
198,es un buen gimnasio con poco más de dos años buenas instalaciones e inmejorables monitores bastantes puestos de musculación y aeróbicos además de clases de trx zumba ciclo pump muy recomendable,5,Hace 7 años
199,buen ambiente y tampoco hay que esperar tanto para las máquinas en hora punta,4,Hace 8 meses
200,excelente gimnasio instalaciones bastantes completas me gustaría que volvieran a poner el nombre de los genius en la aplicación yamira la mejor en cualquier clase que dé,5,Hace 2 años
201,gimnasio amplio con bastantes maquinas personal majo aunque a veces bajes las escaleras y este la luz parpadeando cual baño de una peli de stephen king por lo demás contento,5,Hace 3 años
202,buen gym,5,Hace un mes
203,cómo socia del gym palacio de vista alegre desde su apertura quiero manifestar mi agradecimiento a los profesionales que nos atienden cada día y en especial a jesús alejandra y adrián por su amabilidad y profesionalidad gracias,5,Hace 6 años
204,los monitoros no salen de la entrada del gym para eso mejor contraten secretarias no vigilan las salas si haces algun ejercicio mal te puedes lesionar y claro como no hay ningun monitor te dejan morir tu pagas y te dejan a tu suerte,1,Hace 8 años
205,me encanta el gimnasio instalaciones súper limpias cumplen con todas las medidas covid todo los monitores son muy bueno las clases de gbody de yamira son mis favoritas,5,Hace 3 años
206,la mejor clase te relajas un montón,5,Hace un mes
207,el gimnasio despues de una subida de precio esta lllenos de cubos de plastico recogiendo el agua que calle del techo en zona de pesas esta petao de cubos casi no se puede entrenar en dicha zona y muy poco personal para atenderte!!,1,Hace 6 años
208,muy buenos profesionales y gran cantidad de máquinas tanto en cardio como en musculación falta una fuente y que las máquinas que están estropeadas que no tarden semanas en reparar,4,Hace 2 años
209,son unos profesionales respetan todas las normas de seguridad las clases que imparten de zumba crossfit entre otros son lo mejor es un gimnasio de 10 aparte te ayudan a alcanzar tus objetivos que quieras,5,Hace 4 años
210,muy buenas instalaciones cumplen con todas las medidas preventivas con lo del covid las maquinas en buenas condiciones y el trato del personal es excelente ya tengo más de dos años y estoy muy contento gracias a todo el equipo de altafit siempre los recomiendo,5,Hace 4 años
211,son unos estafadores promocionan promos que son engañosas hoy mi hermano paso a coge tarjeta de gimnacio porque ayer hice por internet en internet no dice tiene que paga 6euro de seguro solo precio 29 90euro cada mes hoy pasamos dicho tieneque paga 6euro de seguro es cosa engañas es gimnasio de fitness palacio de vista alegre,1,Fecha de edición: Hace 7 años
212,el monitor de fin de semana no está nunca en su sitio cola de gente esperando cuando atiende muy desagradable una lástima total,1,Hace 9 meses
213,fui hace año y medio pedir información para apuntarme a pilates en la persona que estaba allí en el mostrador como que le da igual le doy un papel y como que le molestaba que le hiciera preguntas con muchas prisas para quitarme de encima para que la dejase en paz por supuesto que no me apunté encontré sitio mejor más económico con mejor atención al cliente y más personalizado,2,Hace 6 años
214,he puesto hace algunos días una hoja de reclamación soy cliente casi desde que abrió el gimnasio y por ello me matrículé con la cuota anual que terminó en enero poco antes de acabar comenté a un monitor que quería renovar un año más con a cuota anual pero me comentó creo que no se puede ven el lunes que están mis compañeros y ellos te explicarán mejor esto fue un día sábado y llegó entonces la semana y me acerqué nuevamente al gimnasio y de paso a preguntar lo de renovar mi cuota por un año a lo que me comentaron que ya no se podía ya que esa sólo era una cuota anual que sacaron por apertura y que tendría que elegir sólo entre la suscripción de 3 meses o de 6 meses como no estaba seguro el propio monitor que me atendió en el mostrador de información que por cierto están mas tiempo en el mostrador que en la sala de máquinas supervisando que los socios hagan los ejercicios correctamente para evitar lesiones el que me dijo no te preocupes mientras te lo piensas puedes matricularte en la mensual y cuando lo decidas vuelves y me dices si quieres la de 3 o 6 meses eso sí ven 10 días antes de acabar el mes y eso hice despues de unos 3 o 4 meses ya que finalmente no sabía si por mudanza iba a dejar o no el gimnasio bueno luego de este tiempo me acerqué al gimnasio el sábado pasado 28 de abril y a la persona que usualmente está los sábados le dije que ya venía para cambiarme a la suscripción semestral pero me dice que no se puede que sólo pueden renovar a una suscripción semestral quienes vengan del mismo tipo de suscripción es decir la de 6 meses y que uno que venga de la de 3 puede renovar la de 3 pero yo al venir de la mensual no puedo con aquella respuesta me sorprendí a lo que yo le expliqué que me habían dicho que si podía hacerlo hace pocos meses atrás y que venía de la suscripción anual pero me dio a entender que es lo que había yo le dije que por favor me diera una hoja de reclamación para poner una queja a lo que me respondió en un tono que no me gusto pues si quieres hacer las cosas mal no es el camino como comprenderán fue mayor mi sorpresa cuando me respondió de esa forma luego me dijo que no tenía hoja de reclamaciones a lo que le dije yo que por ley tiene que tenerla que el no tenerla se le podría denunciar y fué entonces que extrañamente apareció la hoja de reclamación que por cierto no era el formato autocalcable de ley sino unas fotocopias normales en la que tienes que volver a escribir la queja en cada una de las 3 hojas yo no sé si ahora ha cambiado el formato por parte de la comunidad de madrid ya me lo dirán cuando lleve la hoja de reclamación a consumo de la comunidad de madrid quiero dejar en claro que yo me quejo como cliente que soy por algo que se me ofreció acepté y luego me dicen que no es así y que ahora tengo que seguir pagando la cuota mensual que es mucho más cara la atención de este gimnasio ya dejaba mucho que desear argollas y enganches de poleas gastadas que pueden causar un accidente porque no se les reemplaza monitores que te ofrecen de todo para que te matricules y luego pasa lo que pasa o están todo el día en recepción para eso mejor contratar recepcionistas y no vigilan que los ejercicios se hagan de la manera correcta y así evitar lesiones ya he visto en alguna oportunidad accidentes porque nadie está en la sala de máquinas vigilando por si alguien necesita asesoría o ayuda es un gimnasio que su mantenimiento y limpieza va empeorando cada día de los 4 grifos del baño de chicos solo funcionan 2 desde hace meses y la limpieza de las bancas y las manchas de sudor y la supervision del uso de toalla mejor ni comento es lamentable el engaño y el descuido que se da a los clientes y vecinos del barrio quienes apostamos por este gimnasio desde que abrió,1,Hace 7 años
215,no atienden bien a sus clientes discuten con ellos y nunca cierran a la hora que pone la página web por ello me he visto obligado a apuntarme al altafit de la calle fátima que me pilla más lejos pero cumplen con su horario a diferencia de este club,1,Hace 4 años
216,me parece un excelente gimnasio sus instructores amables muchas máquinas de alta tecnología y las clases colectivas muy buena,5,Hace 3 años
217,buenas instalaciones y acondicionamiento debido al covid encuentras todo lo que quieres aprender quemar energías y además siempre rodeado de compañeros simpáticos y un profesor carlos muy atento y divertido club muy recomendable …,5,Hace 4 años
218,instalaciones excelentes con un personal altamente capacitado lo unico que en la sala pase un poco de calor pero al decirlo a los monitores lo solucionaron amablemente,5,Hace un año
219,hola queria expresar mis sentimientos y sorpresa al asistir a la clase de zumba y sorpresa monitora nueva aquella alumna y socia hasta hace unos días ahora en la tarima sara una persona que no sabe de respeto hacia sus compañer s altanera muy mal educada que te mira por encima de su hombro que corregía a los grandes profesionales que teniamos que se ponía hablar en clase y baila lo que le da la gana ignorando al de la tarima cuando una coreografía no le gustaba o se sentaba en plena clase ahora en tarima y con ella viene los malos cuidados de su cuerpo y malos olores fui y me quedé porque todos merecemos una oportunidad y me dije ella que se creía mejor que nadie hará una clase broma su clase fue una copia de coreografia de dos grandes david ruiz y cristian cuevas a los que ella criticaba y faltaba respeto cuando le daba la gana qué pena que no se quedara con lo mejor de ellos esa humildad y saber empatizar con el soci y ese cariño que nos trataban ahora va de guay hablo por mí experiencia con ella y soy eco también de muchos soci s en conclusión una clase copiada de los grandes solo espero y deseo que se trabaje sus propia clase y la humildad sobre todo el respeto a todos y recuerde que ella estuvo hace tres días abajo de alumnaa ahora recibirá lo que cosechó también dió body balance el día anterior no sabe llegar no lo hace mal pero esa parte de humildad ese empatía no la tiene y se olvidó de dirigir las respiraciones y se fue a lucir su buena flexibilidad que pena amo al gym zumba lo que me extraña es que como sabiendo los que dirigen el gym y como es está persona la hallan contratado un saludo,2,Hace 6 años
220,simplemente la clase de ayer un caos coreografía copiadas de nuestros grandes david y cristian una mariconada de zumba sin aire aondicionado una monitora ex socia mal educada despota que se burlaba de nuestros monitores pues ahora va a recoger lo que sembro encima un olor de la monitora por favor que se duche sus axilas necesitan algo y todo lo demas esperemos vayamos mejorando hemos bajado de 10 a 0 y que sepan que yo tambien me cambie de otro gym por que me recomendaron que eran clases estupendas pero lamentablemente ahora ya no es lo mismo de antes ñ,1,Hace 6 años
221,son geniales! llevo bastantes años acudiendo a las clases de la cadena pero en este gym son muy top! te hacen las clases súper amenas y te motivan,5,Hace 4 años
222,llevo años en este gimnasio lo que más me gusta son las maquinas las mejores con diferencia respecto a otros en los que he estado por supuesto el personal muy cualificado,5,Hace 5 años
223,muy bueno bonito y no tan barato! gimnasio grande en comparación con la media tiene boxeo sala grande de pesas de 30 máquinas de cardio sala de spinning y gran vestuario para ambos sexos satisfaccion 4 5,4,Hace 5 años
224,me gusta este gimnasio lo recomiendo las clases de zumba de yamira son de los más bacano saludos yamira guapa feliz navidad,5,Hace 4 años
225,un gimnasio grande y con muchas máquinas tiene un buen horario sería interesante que pusieran rollos de papel para limpiar la máquina antes y después del ejercicio,4,Hace 4 años
226,excelente gimnasio no solo cuenta con unas grandes y completisimas instalaciones también los trabajadores realizan una gran labor de asesoramiento si quieres mejorar tu salud este es tu sitio,5,Fecha de edición: Hace 4 años
227,disfrutamos mucho las clases de v fight y zumba con alex es un gustazo,5,Fecha de edición: Hace un mes
228,enhorabuena al gimnasio muy buenos instructores con clases divertidas y profesionales yamira sara luis chairo y oliver sois super!,5,Hace 3 años
229,estoy muy contenta de pertenecer al gimnasio altafit palaciio de vistalegre asisto a las clases y todas son activas y con profesionalismo me divierto y me mantengo en forma el personal es agradable y me ayudan en la técnica,5,Fecha de edición: Hace 3 años
230,muy buenas instalaciones pero sin duda alguna y lo que marca diferencia es la atención del personal siempre atento motivándote y asesorando las clases colectivas son una nota ayudan más que a entrenar a divertirte y distraerte,5,Hace 4 años
231,estoy muy contenta con las clases con yami nos lo pasamos muy bien con ella no quiero que te vayas nunca me haces muy feliz en zumba tambien gracias,5,Fecha de edición: Hace 2 semanas
232,llevo 5 años en el gym y cada vez está peor monitores con poca experiencia y sin nadie q los enseñe ir alguna clase es perder el tiempo,5,Fecha de edición: Hace 11 meses
233,excelente centro para entrenar súper limpio todas ls instalaciones lo mejor son las clases colectivas en especial la de ciclo de yamira,5,Hace 3 años
234,instalaciones muy buenas material en perfectas condiciones y variado monitores muy atentos y excepcionales medidas de seguridad adecuadas el mejor gimnasio altafit que he visitado hasta la fecha,5,Hace 4 años
235,es mi gimnasio y estoy encantada de estar ahí es como mi segunda casa todo organizado limpio y muy bien equipado!!!!,5,Hace 2 años
236,me encantan las clases colectivas del gym en especial zumba y ciclo con chairo son un subidón de energía!!! muy chulas!,5,Hace 3 años
237,personal muy agradable y gimnasio enorme hay muchas máquinas de entrenamiento cerca de diez bicis otras tantas máquinas de correr y un par de máquinas de remo también mucho equipamiento de fuerza recomendable,4,Hace 7 años
238,soy usuario habitual y puedo decir que en sala el mantenimiento de bancos y aparatos es muy precario algunos cables de poleas estan mal ajustados y faltan bancos articulados solo hay tres,2,Hace 2 años
239,me encantan las clases sobre todo con yamira las disfruto un montón también el nuevo chico en prácticas sergio es genial,5,Fecha de edición: Hace un mes
240,parte del personal es soberbio y malaleche no ayudan a los novatos se enfocan en las chicas guapas del gym la recepción siempre está sola y si les llamas se molestan y tratan con descortesía,2,Hace 3 años
241,por favor quiero el número de teléfono para contactar con ellos en ningún momento me había enterado que al acabar la cuota que había pagado se me iba a renovar automáticamente sin yo saber nada quitándome el dinero de mi cuenta y no quiero seguir!,1,Hace 8 años
242,la clase de pilares de yamira una maravilla,4,Hace 2 semanas
243,muy contenta con el gimnasio monitores muy majos y las instalaciones están muy bien calidad precio genial!,5,Hace 2 años
244,buen gym voy por la noche y hay muy buen ambiente y gente del rollo que le gusta entrenar las máquinas son muy buenas,5,Hace 3 años
245,grandes profesionales!! las clases dirigidas son excelentes!!! motivación a tope para que saque todo tu potencial!!! chic s hacéis un gran trabajo!!!…,5,Fecha de edición: Hace 4 años
246,genial todo las instalaciones los monitores el horario solo he acudido esporádicamente ya que soy socio de ifitness en otra ciudad y me he encontrado como si estuviera en casa,5,Hace 8 años
247,muy espacioso y con multitud de máquinas todo tipo de cuerpos y personas friendly pero el aire acondicionado no hace falta en invierno,4,Hace 2 años
248,amplio bien equipado con gran variedad de actividades los chicos atentos y simpáticos te ayudan en todo lo que les pides ¡muy contenta!,5,Hace 2 años
249,buena atención por parte del entrenador victor …,4,Hace 7 meses
250,me encantan las clases de zumba con sara no me pierdo ninguna tiene mucha imaginación y te motiva mucho gracias,5,Hace 2 años
251,estupenda clase de jorge,5,Hace un mes
252,de los genius doy 5 estrellas a yamira jeje mejor 6 es muy alegre te enseña muy bien cualquier consulta o duda que tengas te puedes acercar a ella …,5,Hace 2 años
253,muy buena experiencia me encantan las clases de zumba y pilates con yamira una profesional excelente …,5,Hace 3 años
254,gimnasio con buenas instalaciones techos altos y buena distribución todas las máquinas con tv e internet precio 22 90€ mensuales,5,Hace 8 años
255,el gym está bien pero tiene demasiada gente para poder entrenar agusto,4,Hace 2 años
256,es un buen gimnasio tiene bastantes maquinas es completo los horarios que tiene son muy bueno y el trato es amable,5,Hace 7 años
257,a reventar en cualquier horario,1,Hace 2 meses
258,quiero dejar constancia del equipazo de monitores que hay en el gimnasio animo a cualquiera que quiera apuntarse porque te ayudan en todo ! gracias,5,Hace 2 años
259,no tienen teléfono de atención al público para cualquier gestión tienes que acudir en persona y el personal tarda mucho en atenderte porque es escaso y suelen estar en otras cosas si hay alguna clase que se cancela no te avisan,1,Hace 5 años
260,excelentes instalaciones todo muy limpio amplia variedad de clases y lo mejor de todo la gran profesionalidad de todos los monitores,5,Hace 4 años
261,gimnasio barato limpio buenas instalaciones y unos monitores geniales sobre todo luis y jesús que son unos profesionales de 10!!,5,Hace 3 años
262,super la clase con yamira,5,Hace un mes
263,altamente recomendado la atención y todo está muy bien la dedicación que ponen los ayudantes es demasiado grata,5,Hace un año
264,esta muy bien equipado lo único malo es que suele haber mucha gente pero recomendable,4,Hace 2 años
265,genial una atención excelente mucho espacio en sala de peso libre y lo mejor gente entrenando y no haciendo el canelo recomendable,4,Hace 7 años
266,un buen sitio para ponerte en forma buenas máquinas buenos espacios y mejores profesionales muchas gracias al equipo humano que trabajáis ahí,5,Hace 2 años
267,me encanta este gimnasio sobretodo las clases de por la mañana con sara!,5,Hace 2 años
268,el gimnasio está muy bien pero hace falta más bancos reclinables,4,Hace 2 años
269,me encanta entrenar por las mañanas con sara y yamira son la caña con sua clases y en sala!!!!,5,Hace 4 años
270,lo recomiendo sin duda muy contenta con el gimnasio y con todo el personal seguid así equipo!,5,Hace 7 años
271,excelentes instalaciones muy limpio y muy completo la app es eficiente y los que atienden son muy atentos lo malo hay que hacer ejercicio para ir …,5,Fecha de edición: Hace 4 años
272,muy recomendable es espacioso y tiene luz natural es un gustazo despejarse entrenando allí un trato de 10!!,5,Hace 4 años
273,no atienden a los socios no tienen las normas de seguridad trato altivo por algunos de los empleados y directivos del centro no cumple las normas de desinfección por el covi nada aconsejable,1,Hace 4 años
274,todos son muy familiares y profesionales a la vez las clases de zumba de yamira son muy divertidas!,5,Hace 3 años
275,el mejor gimnasio con los mejores monitores yamira y luis siempre están para ayudar y dan las mejores clases,5,Hace 3 años
276,gimnasio muy cuidado con unas instalaciones envidiables,5,Hace 5 años
277,me ha encantado la energía de alex en sus clases yamira me encanta sus clases y tiene una energías,5,Fecha de edición: Hace un mes
278,me encanta el gym sobre todo las clases de zumba con yamira!!…,5,Hace 3 años
279,buenas instalaciones variedad de clases y excelentes profesionales como sara es de agradecer la amabilidad y el trato tan cercano,5,Hace 3 años
280,un gimnasio de alta gama bien cuidado y limpio instalaciones de la nueva generación de la tecnología precio muy lógico,5,Hace 5 años
281,luismi estupendo taller de defensa personal te felicito ha sido divertido y pedagógico,5,Hace 2 años
282,el mejor lugar donde aprender y practicar boxeo carlos q ue es el entrenador es un crack 100 recomendable,5,Hace 4 años
283,me gusta el gimnasio en sala la atención es buena en especial yamira y luis!,5,Hace 3 años
284,no respetan el aforo hay veces no puedes ponerte en ningun sitio mal trato a los clientes de muy malas formas no lo recomiendo para nada no merece la pena,1,Hace 4 años
285,gimnasio con muy buenas instalaciones y bien mantenidas muy masificado en hora punta,4,Fecha de edición: Hace 2 años
286,las clases dirigidas son muy entretenidas especialmente cuando las da sara ya que las hace muy divertidas y productivas,5,Hace 3 años
287,hoy gran clase de zumba y para relajarnos nada como gmind mi favorita,5,Fecha de edición: Hace 2 años
288,después del parón por covid 19 vuelta al gym magníficas instalaciones y mejor personal por simpatía y profesionalidad,5,Hace 4 años
289,muy satisfecho con el gimnasio los monitores y entrenadores son muy profesionales,5,Hace 2 años
290,mi genios favorita yamira por su atención y empatía …,5,Hace 2 años
291,muy buen gimnasio los monitores son muy atentos y amables las instalaciones son las mejores! muy muy muy recomendable,5,Hace 5 años
292,el gimnasio es grande y está bien cuidado mi experiencia es buena,5,Hace 7 años
293,increíble personal!,5,Hace 3 meses
294,las clases de ciclo y zumba de chairo marquez son excelentes,4,Hace 3 años
295,me encanta venir por las mañanas a entrenar por la alegría que contagia sara cada día,5,Fecha de edición: Hace 3 años
296,me gusta el gym y mas yamira y chairo,5,Fecha de edición: Hace 3 años
297,excelentes profesionales se ocupan instalaciones limpias y buen espacio,5,Hace 4 años
298,gran gimnasio en el barrio tanto por sus instalaciones como por sus monitores,5,Hace 4 años
299,pagas el servicio y si te dejas la pulsera de acceso en casa te dejan tirado en la calle,1,Hace 2 años
300,gimnasio muy amplio y monitores siempre a disposición de resolver todas tus dudas,5,Hace 4 años
301,hay promoción black friday? para motivar a inscribirnos,5,Hace 2 años
302,buenas instalaciones buenas clases dirigidas oferta variada y buenos monitores,5,Hace 2 años
303,me encantó el taller de defensa personal sería genial que lo hicieran con frecuencia,5,Hace 2 años
304,clases colectivas dirigidas por sara muy agradables de practicar,5,Hace 2 años
305,fenomenal …,5,Hace 4 semanas
306,espectacular sala de ciclo indoor y monitores muy cualificados recomendado!,5,Hace 4 años
307,excelente personal instalaciones amplias y de calidad y muchas medidas de seguridad con el covid,5,Hace 4 años
308,excelente servicio instalaciónes muy cómodas y muy buena atención de parte del personal,5,Hace 3 años
309,gran ambiente gracias a carlos el master y de toda la gente que forma este the boxer club,5,Hace 4 años
310,maravilloso el lugar! y la atención de 10 estoy muy a gusto… y muy bien ubicado,5,Hace 4 años
311,excelente atención por parte del personal resaltando el de la coach yamile …,5,Hace 3 años
312,me gusta la infraestructura y sin duda alguna su personal gracias,5,Hace 2 años
313,como monitora es excelente muy amable y humana gracias muchas gracias por todo sara,5,Hace 3 años
314,me encanta la verdad es como estar en casa los monitores son excelentes y muy agradables,5,Hace 8 años
315,trabajo en limpieza ahí y es muy buen sitio para entrenar,5,Hace 6 años
316,me encanta ir a las clases colectivas los entrenadores son geniales,5,Hace 3 años
317,me encantan las clases de zumba de yamira son lo máximooooooo,5,Hace 3 años
