id,comment,rating,review_date
191,gimnasio amplio y luminoso con variedad y alternativa de máquinas eso sí como en tantos otros gimnasios hay horarios donde es complicado conseguir sitio la zona exterior es enorme y sus posibilidades son muchas lo que le da a este gimnasio un extra cuando el tiempo lo permite,4,Fecha de edición: Hace 3 años
192,pues el gimnasio está estupendo en cuanto a que es muy nuevo grande y espacioso limpio buena iluminación tanto natural como artificial y buen ambiente buenos servicios en cuanto al tema profesores la cosa ha cambiado a mal en los últimos meses yo voy siempre a clases de body pump y body combat se fue un profesor muy bueno y han quedado 2 y una nueva que ha venido hace poco que dejan bastante que desear en cuanto a varios factores que comentaré al gimnasio en queja por privado el gimnasio tiene de todo el material que puedas necesitar y muchas actividades y un horario muy amplio con muchas clases a todas horas también tienen les mills que para mi es fundamental de precio dentro de lo normal lo malo es que está en pleno moratalaz y se aparca mal aunque el gimnasio tiene parking y un tiempo es gratuito,4,Fecha de edición: Hace 3 años
193,creo que es un gimnasio muy bien equipado tiene también muchas clases y horarios yo me siento muy a gusto,5,Hace un año
194,pablo iglesias crespo el edificio es muy espacioso la afluencia de gente no es agobiante y los monitores intervienen con una actitud super positiva preocupándose de que estés cómodo y atendido simplemente fantástico,5,Hace 2 años
195,me enviaron una encuesta al email y al no gustarles la puntuación recibida el encargado me llamó a mi tlfn personal con muy mala actitud para recriminarme la puntuación dada en la encuesta mientras miraba mi historial de las clases a las que había o no entrado y cuestionándome fue ridículo! me parece inadmissible y aún sigo impresionada de la falta de profesionalidad y de protección de datos personales digo yo que para que hacen encuestas si no quieren escuchar lo que los usuarios tenemos que decir lamentable gestión ya tienen un usuario menos,1,Hace 2 años
196,en general son bastantes bordes los monitores cuando he acudido a recepción por dudas he recibido en la mayoría de ocasiones gestos que parece que les molestas como si fuéramos unos pesadxs incluyendo el coordinador el único que he visto agradable es un monitor pachi y el director en otros gimansios como vallecas son mucho más agradables instalaciones y limpieza bien se agradecería un poco mas de control con el tema mascarilla porque en el piso de abajo es un cachondeo como entrenan algunos prácticamente todos sus ejercicios con ella bajada entiendo también que los monitores no son policias que tengan que estar detrás de la gente pero no ayuda a estar comoda con el covid si tuvieran a más empleados trabajando seria más fácil quiza el problema es que tienen a uno para llevar recepción sala y todo a la vez pues claro inviable tampoco es que se puedan hacer sugerencias en los aparatos donde ellos te piden tu opinión porque como no les guste lo que has puesto corres el riesgo de que te echen como le paso a una persona de mi círculo que era socia,1,Hace 4 años
197,como antigua usuaria de dreamfit moratalaz me gustaria expresar mi decepcion con dicho centro una instalación nueva con una ubicación magnífica y sin competencia alrededor pero gestionada de forma pésima han dejado escapar monitores de gran calidad quedándose con gente no cualificada y nada agradable en el trato que incluso llega a encararase con los socios sin necesidad por supuesto en dicho centro hay personal solo un par o tres que no cumple con lo comentado anteriormente! las clases o mas bien los monitores no cumplen con la calidad esperada de dicha cadena razón por la cual cambié de instalación,1,Hace 3 años
198,amplio diversidad de máquinas para cada grupo muscular según el tipo de entreno limpieza y buena música por poner un pero algún monitor debería dejar el músculo por un día y entrenar la simpatía,5,Fecha de edición: Hace un año
199,el mejor gimnasio de la zona con amplio horario las instalaciones están impecables y las clases muy variadas y efectivas el personal muy amable y atento,5,Hace un año
200,el gym es muy completo cuenta con baño turco y baño de vapor tambien puedes hacer ejercicio al aire libre y hay tumbonas para tomar el sol lo malo que no hay un instructor que te vaya guiando pero tienes la opción de pagar un entrenador personal 100 euros 5 clases es lo más barato dependiendo de lo que busques,5,Hace 4 años
201,limpieza nefasta y volumen de la música excesiva si algun tenéis pensado inscribiros mirad otros gimnasios los empleados quitando 2 o 3 muy desagradables,1,Hace 2 años
202,es el mejor gimnasio de moratalaz hay muchísimo material de distinto tipo y en buen estado además de sus zonas de pesas y cardio más comunes hay espacios habilitados para actividades como hacer cardio virtual con una pantalla como guía lo que es mucho más llevadero también cuentan con televisiones varias en la zona de cardio además imparten clases de distinto tipo como pilates yoga bodybalance zumba core etc impartidas por un monitor de manera presencial cuentan con un espacio exterior de entrenamiento así como con solarium que ahora en verano viene genial sauna y baño turco el gimnasio tiene un precio muy asequible para todo el mundo lo único que yo mejoraría sería que no cerrasen la zona exterior media hora antes del cierre y que las clases de pilates fuesen más intensas fui a varias clases de pilates con distintos monitores y el que más me gusta es pablo puesto que divide la sesión con ejercicios adaptados a quien tiene más experiencia y quien tiene menos lo cual está genial,5,Hace 3 años
203,las clases de cristina p g son espectaculares por su profesionalidad y buen rollo sobretodo y lo mejor es cuando llegan las especiales y nos pone un tutú sube a todo el que quiera participar a la tarima que claro nos reímos todos y ella más porque no damos una por lo menos yo o cuando se baja con nosotras a terminar los track recorriendo toda la sala o en su cumpleaños siempre hay sorpresas ¡! es total¡! y el pobre pachi lo que nos aguanta en sus clases de spinning con nuestros gritos inclusive cuando aparecemos con gorros de colores con purpurina y se lo hacemos poner o cuando nos ve hacer alguna ¡¡ bendita paciencia !! y por último al pobre dani de boxeo que nos conoce poco pero ahora cada vez que haga lumbares se acordará de zipi zape !!! ya la estais liando nos dice !todos los días una aventura !! enhorabuena chicos por ser tan buenos en vuestras profesiones y tan especiales personas podría poner una infinidad de fotos con ella y los otros monitores pero os vais a quedar con las ganas porque salen muchos compañeros de risas yyy porque para eso tendréis que venir a probar las clases a dreamfit moratalaz !!! ¡¡¡ hay lo dejo !!!,5,Fecha de edición: Hace un mes
204,la medida solidaria que han puesto de permitir acceso a todos los gimnasios de la cadena es injusta pues bien benefician a aquellas personas que pagan el bono one mientras que perjudican a aquellos clientes que tienen el bono oro y pagan una cuantía superior debería ser la misma cuota el tiempo que quieran dejar el acceso libre años gimnasios,1,Hace 5 años
205,39 euros para encontrarme con esta viejera ni como hacer sentadillas un ejercicio tan basico y necesario y deberian actualizar los pagos con efectivo solo hay 2 y una espuma y juntos se estan descomponiendo practicamente se estan cayendo a pedazos y el dueño com todo el dinero no le alcanza para comprar unos terrible tendre que cambiarme por que es lo que mas hago yo levantar pesas ayuda a bajar de peso ganar mas muscular es indispensable,1,Hace un año
206,cada vez mejor para mi gusto renovación de maquinas bastante recurrente y el gimnasio en general me parece top menos piscina puedes disfrutar de lo que quieras,5,Hace 2 años
207,es un gimnasio con muchas salas para ejercicio y muchas máquinas que encima se va actualizando cada poco tiempo nunca he tenido ningún problema recomendado,5,Hace 2 años
208,dos estrellas por las instalaciones si no te queda otra opción puedes ir pero que sepas que hay una monitora que parece que le suben el sueldo por ser militar allí que pereza de mujer y luego que siempre está lleno al final pagas por nada,2,Hace 2 años
209,gimnasio amplio con variedad de maquinas y clases virtuales y com instructor como en todo sitio hay qie aprovechar las horas mas bajas para no encontrar tanta gente pero super bien,5,Hace un año
210,de los mejores gimnasios por la zona maquinaria de última generación instalaciones preparadas era covid 19 terraza solárium todavía no la he probado para reservar clases x la web o la app precio razonable para los servicios q ofrecen muy recomendable tiene la opción de probar un día gratis dando tus datos en la web,5,Hace 4 años
211,me encanta que no tiene permanencia y que tienen buenas máquinas!!!!,4,Hace 4 meses
212,de lo mejor que he conocido tanto las máquinas como el personal me voy porque me mudo pero a penas abran el de coslada vuelvo a la franquicia,5,Hace un año
213,sara de diego lo recomiendo muchísimo es grande cuenta con todo tipo de máquinas varias salas para clases colectivas sin aglomeraciones monitores muy amables instalaciones limpias y cuidadas gente agradable y además tiene sauna baño turco y solarium,5,Hace 2 años
214,para mi ha sido el mejor gimnasio en el que he estado gracias al gran trato recibido por parte de los los monitores en especial quiero destacar a pablo que ha sido un monitor 10 su cercanía su valoración y corrección en los ejercicios sin duda ha sido lo mejor muchas gracias pablo por conseguir que no quiera faltar a las clases el resto de profesionales también han sido maravillosos como bea rosa gracias chicas! espero que dreamfit de moratalaz siga creciendo sois grandes!!,5,Hace 4 años
215,dreamfit el lugar donde tus sueños se vuelven músculos este gimnasio es como un parque de diversiones para los amantes del fitness desde el momento en que entras te sientes como un superhéroe el personal aquí es amable y siempre está dispuesto a ayudarte a alcanzar tus metas incluso podrían ser los únicos que te aplaudan cuando haces una flexión extra en resumen dreamfit es el lugar donde tus músculos sueñan con vivir si quieres ponerte en forma mientras te diviertes este es el lugar,5,Hace 2 años
216,se están subiendo a la parra ya llevan 2 años seguidos subiendo el precio y cada vez está peor muy masificado todas las máquinas y bancos ocupados como no puedas ir por las mañanas es imposible encima tienes que entrenar corriendo porque si se te pasa la hora en el parking te cobran… si siguen así se cargarán ese gym,2,Hace un año
217,empezaron muy bien pero cada vez va peor en todos los aspectos se tarda mucho en arreglar las máquinas la limpieza cada vez peor y algún personal muy muy desagradable x otro lado no te quejes ya q no te hacen ni puñetero caso,1,Hace 2 años
218,un sitio adecuado excelente para lograr objetivos propuestos en tema de salud física mental viéndose reflejados en la vida cotidiana individual y grupal para el buen desarrollo de una comunidad con expectativas me encanto !!!,5,Hace un año
219,normas ilógicas te exigen toalla para la espada da igual si llevas chándal seria mas lógico que la toalla sea para el asiento pues se suda mas y hay mas bacterias sobre todo se deberían exigir a quien va con pantalón corto o supercorto así como a quien va con tirantes por otro lado si cuando te vas limpias con los productos anticovid existen en muchos puntos de limpieza dentro del gimnasio ¿que problema hay? seria mucho mejor pedir que todo el mundo limpie antes y despues de usar las maquinas,2,Fecha de edición: Hace 4 años
220,muy buen gimnasio tiene de todo personal amable lo único malo es que hay demasiada gente y eso los lunes por la tarde se nota,4,Fecha de edición: Hace 2 años
221,gran gimnasio por el personal no por la dirección actualmente masificado pocos golpes de calor hay para la temperatura ambiente de la zona de cardio más calor que en el baño turco,1,Hace 2 años
222,la atención al cliente es un verdadero asco quise venir a entrenar a este centro ya que he pagado por ello y me dicen que tengo que comprar la pulsera si o si para poder entrenar cosa que no me dijeron en el centro donde me matriculé eso por una parte la otra es que me hicieron esperar más de 20 min solo para decírmelo en pocas palabras p a t e t i c o,1,Hace 3 años
223,me gustan las instalaciones está muy limpio todo las veces que he necesitado ayuda con alguna máquina siempre me han atendido bien es mi primer gimnasio y estoy contento con el,5,Hace 4 años
224,lo mejor de ir al gimnasio es que nada más entrar bea te reciba con esa sonrisa que te alegra el día me encanta todo el equipo humano que hay rosa mónica pablo patxi y cada uno de los profes que te hacen todo más fácil y agradable las instalaciones son geniales limpieza impecable y buenísimo ambiente,5,Hace 3 años
225,es el único dreamfit al que he ido que te hace pagar 50 cent de € aún teniendo el garaje siempre vacío tmb es lamentable la persecución enfermiza de los monitores vigilando que no se te resbale la mascarilla durante el ejercicio a parte de su mala educación no todos por lo demás perfecto,2,Fecha de edición: Hace 4 años
226,excelente gimnasio limpieza de 10 buen ambiente del personal buenas maquinas para hacer cualquier disciplina recomendable si te gusta el deporte y superarte,5,Hace 2 años
227,excelente relación calidad precio las instalaciones son magníficas gran variedad de clases colectivas con grandes profesionales y también con opción de clases virtuales a todas las horas ¡incluyendo las de les mills!! sauna baño de vapor recomendadísimo!!!,5,Hace 5 años
228,me encanta este gym las clases dirigidas están super bien todo siempre muy ordenado y limpio y buena musica,5,Hace 2 años
229,excelente gym me encanta …,5,Hace 2 años
230,buen gym moderno y confortable deberían poner más de las clases que se llenan ya que tienen éxito por las tardes de lunes a miércoles hay mucha gente,4,Hace 3 años
231,gimnasio amplio limpio y con máquinas nuevas este verano ha sido un auténtico oasispor lo bien que funciona el aire acondicionado,5,Hace 2 años
232,el mejor gym del mundo sus instalaciones sus máquinas y sus monitores de calidad siempre limpio y ordenado hacen que esos días de ejercicio sean de lo mejor amplia variedad de actividades es un sueño me encanta cada que veo un gym digo el mío es mejor el mío es dreamfit súper contenta no me cambiaría por nada…,5,Hace 2 años
233,gimnasio perfecto impecable cumplen todas las normas anticovid a la perfección todo está impecable y limpio y el personal y los monitores son super amables y profesionales maquinas y clases para todos los gustos sin duda muy recomendable,5,Hace 5 años
234,no me han dejado entrar al gimnasio por no llevar mascarilla cuando tengo problemas respiratorios y mi medico me aconsejó no llevarla cuando practico ejercicio me he llevado el justificante original de mi medico de cabecera servicio publico de la region de murcia y tras exponerle la situación básicamente me estaban echando alegando que no me dejaban entrar sin mascarilla les he pedido la hoja de reclamaciones por estar cometiendo una ilegalidad según ellos se ciñen a la ley y no hacen excepciones adjunto fotos del boe y justificante para tener un negocio de cara al público y excluir a la gente se deberían saber un poco más las leyes no piso estos gimnasios ni aunque sean los últimos del planeta,1,Hace 3 años
236,el gimnasio esta muy bien tiene maquinas muy modernas y en cantidad para realizar tis entrenamientoa el solarium el sauna y el baño de vapor estan genial,5,Hace 2 años
237,hoy dia 25 de octubre por la tarde me han echado el encargado una bromca chillandome y malas formas por estar en la sauna seca con chanclas yo devido al mal estado de las maderas y astilladas de la sauna las utilize como precaucion me obligo a descalzame y a pisarlas lo cual debido a su estado y astillante es contraproducente para la salud avisare a sanidad y denunciare a consumo por el mal trato linguistico y forma gracias,1,Hace 2 años
238,gimnasio ordenado y limpio con personal amable horas valle no masificadas usuarios tranquilos con espirutu deportivo y usuarias que alegran la vista cuidao no soy rubi recomendable aunque no seas del barrio,5,Fecha de edición: Hace 2 años
239,me encanta esta sede de los dreamfit por su zona al aire libre el poder alternar con una zona cerrada y una abierta ayuda a no aburrirse del gym instalaciones impecables variedad de máquinas,5,Hace 2 años
240,la verdad esque está muy bien tienes prácticamente todo lo que necesitas hay buen hambiente y la gente es normal tampoco tienes problemas si necesitas compartir las maquina ya que la gente no pone problemas como pasa en otros gimnasios y la gente que trabaja allí tiene un trato agradable y te ayuda en lo que necesites yo recomiendo que la gente vaya porque es un sitio muy recomendable,5,Fecha de edición: Hace un año
241,ante mi asombro no se por dónde empezar que un gym de estas características tengan bloqueada la salida de emergencia mediante unas cadenas el expulsar a un socio sin ningún tipo de explicación lógica clara y real y que de algún modo quede reflejado en el contrato que se firma cuando te haces socios de este gym y ante la negativa de dar una hoja de reclamación siendo esta una obligación por parte de la empresa deja mucho que desear si tenía algún pensamiento de ir a un gym está claro que este jamás será con la reclamación oficial puesta a la empresa y dejándola registrada en la comunidad de madrid espero que desde cualquier organismo investigue y de una solución clara y real es una vergüenza todo esto y más cuando le toca a un amigo 10 estrellas para vosotros !!!,1,Hace 5 años
242,¿alguna vez han soñado a lo grande? pues no sé si este gimnasio será un sueño o no pero grande es te lo garantizo y sabes lo que dicen… el tamaño importa…,5,Hace 2 años
243,muy buen gimnasio para entrenar quizás añadiría alguna máquina para pierna que si tienen en otros gimnasios de la misma cadena la terraza para tomar el sol y poder entrenar fuera son otro nivel,5,Hace 3 años
244,angie garcete tengo la gran experiencia de decir q dreamfit moratalaz me llena como deportista como alumna como clienta porque 1 me hace sentir muy fuerte como guerrera como persona que soy 2 motivada con las clases tanto virtual como colectivas que es ala que más acudo gracias ala motivacion que dan los monitores y la energia positiva que se respira alli y 3 el acceso a un sitio agradable limpio amable por parte de todos los que trabajan en dreamfit moratalaz es d admirar un buenos días y hasta mañana vuelve pronto desde luego yo encantada así que aquí dejo mi reseña y mi experiencia como clienta fiel d dreamfit recomendable 100 por 100,5,Hace 2 años
245,dreamfit para mí persona a llegado a ser un cambio total en mi vida sin exagerar con todas las facilidades de entrenamiento y relajamiento he conseguido en los tres últimos años hacer tres maratones y algunas media maratón y muchas de diez k sin lesiones que es lo importante y además el sauna y el turco me flipan y en el verano el solárium me relajo totalmente me encanta dreamfit,5,Hace 2 años
246,victor alejandro lopez cilleruelo para el sorteo ahora a parte de tener todo tipo de máquinas y sauna también tenemos cascadas dentro del gimnasio para refrescarnos entre serie y serie …,5,Hace 2 años
247,es increíble gimnasio con muchas atención muchas clases y grupos diferentes trabajadores calificados hay un placer venir aquí!tene muchas machinas y posibilidades desarrollar nuestro cuerpo tiene mucho espacio y zonas para entrenar !entreno muchos años y gimnasio como este nivel dreamfit veo primera vez!gracias por todo deseo desarrollar y dar oportunidades para nosotros entrenas !!!vosotros mejores !,5,Hace 2 años
248,resta diseñado por plantas y con bastantes máquinas pero hay huevo para más será por la covid para mi falta higiene muchas clases y todas gratuitas buen solarium y saunas se disfruta,4,Hace 4 años
249,un equipo más que eficiente ronald y rosa siempre te sacarán una sonrisa y te transmitirán la mejor de sus energías además de contagiartela no es una reseña original pero sí sincera …,5,Hace 2 años
250,lo que más me gusta de este gym es que existen muchas máquinas disponibles de distintos tipos de esta manera no importa a la hora que vayas siempre tienes turno de usar la máquina que desees el personal es amable siempre tienes agua potable disponible en cada sala y sobretodo me encanta el solárium junto a la zona de crossfit beatriz aguiar chacón,5,Hace 2 años
251,es un centro de los mas grandes a los que he ido y los monitores son excelentes al menos en boxeo paco y en pilates he tenido varios por los diferentes horarios y me han encantado,5,Hace 2 años
252,un estupendo lugar para motivarte a tener calidad de vida y verte espectacular,5,Hace 2 años
253,no le doy mas estrellas porque han quitado los spray y el papel para limpiar las maquinas después del uso o antes y eso me parece de lo más anti higiénico!! debería ser obligatorio limpiar las maquinas despues de su uso,2,Hace 3 años
254,esta tarde me he llevado un disgusto con el tema del parking entré alas 5 15 y salí alas 6 42 y ya me cobraron 0 50 ctms disiendo que se ha pasado la hora y media que dan no es la primera ves además la monitora de turno no supo darme una explicación sino solamente que le pague no debería pasar eso ala final me dado de baja no me ha gustado algunas cosas,2,Hace 4 años
255,excelente gimnasio amplio máquinas nuevas las clases son genial y muy buenos profesores el personal es muy amable y atento,5,Hace 2 años
258,funciona todo perfectamente ha cambiado bastante desde su apertura ahora las maquinas las reparan con mucha mayor celeridad el unico pero que pondria es el calor desmesurado que hace en la zona de cardio,4,Fecha de edición: Hace 2 años
259,instalaciones cuidadas y limpias tienes de todo tipo de aparatos además fuera tienen montada toda la zona de cross con lo que es un gimnasio muy completo admite andjoy,5,Hace 3 años
260,gran gimnasio con gran variedad de máquinas y muy buen ambiente los monitores se acercan y ofrecen su ayuda como spotters unos grandes,5,Hace 2 años
261,vaya pedazo de mie rda de gimnasio fui a preguntar por precios y da la sensación como que te hacen un favor respondiendo sobre todo el medio hombre que tienen en la puerta y yo me voy a gastar el dinero en dar de comer a estos muertos de hambre que lo único que hacen es quitarle el trabajo a alguien que si quiere trabajar? os habéis equivocado con el bote del azúcar esta mañana vergonzoso me voy a cualquier otro gimnasio que seguro que tratan mil veces mejor a los clientes y se ganan el sueldo del mes mucho mejor que aquí,1,Hace 4 años
262,el mejor gym que puedas desear limpieza horarios máquinas totalmente recomendable,5,Hace un año
263,buenas instalaciones y nuevas pero mucha gente para la cantidad de máquinas que hay 3 press de banca sin inclinar o 3 jalón al pecho entre otras cosas para todo el mundo me parece demasiado poco son máquinas muy solicitadas para que haya tan pocas para la cantidad de gente que va,4,Hace 3 años
264,he sido socio durante 2 años de la cadena dreamfit algo menos de un año en dreamfit moratalaz de este último muy descontento con la dirección del centro la misma me expulsó por sacarle una foto a las puertas de emergencia cerradas con candado y cadenas en horario de apertura al público lejos de buscar soluciones me vetaron en todos los dreamfit aparte un control brutal sobre los usuarios lo que crea un ambiente para la práctica deportiva extremadamente desagradable en mis 20 años de deporte y decenas de gyms visitados por toda españa el peor sin lugar a dudas si tenéis otra opción evitar el dreamfit de moratalaz,1,Hace 5 años
265,llevo viniendo a este gimnasio desde casi 2 años estoy muy contenta a parte de amables son muy profesionales todo muy limpio,5,Hace 2 años
266,instalaciones muy modernas y amplias solarium spa todo tipo de bicis estáticas elipticas maquinas y zona de pesas muy variada vestuarios gigantes y muy limpios clases colectivas de todo tipo y el personal muy amable y siempre dispuestos a ayudarte muy recomendable,5,Fecha de edición: Hace 5 años
267,hola la verdad es que me pilla al lado de casa y di por echo el apuntarme pero hice gratis el dia de prueba o el ratito porque no lo pude soportar salí con un dolor de cabeza terrible creo que los gimnasios deben ser lugares neutrales donde cada cual se lleva sus cascos y escucha lo que le gusta pero si al menos la pones para amenizar y hacer más llevadero el entrenamiento de las personas deberían tener en cuenta que una cosa es poner música y otra que te exploten los oidos y desde luego poner un estilo más genérico tipo cadena 100 o 40 principales se llama música ambiente supermercados clinicas dentales por lo demás bien las instalaciones son nuevas hay muchas cosas y el trato en la recepción fue cordial sí destacaría un elemento importante que me faltó y es esa cercanía pues muchas veces entras y echas en falta esa calidez por distintos motivos no has entrenado en tu vida se suma que estás con sobrepeso y los estigmas y problemas de autoestima que eso genera o simplemente el ser un lugar nuevo que no conoces para nada además el ambiente no me gustó estuve unos 10 min esperando en los tornos a que alguien apareciera y poder preguntarle qué hago no me importó eso porque entiendo que estarían haciendo otra cosa pero cuento este detalle porque flipé había un chico cachas ahi dentro al lado e hizo como que ni me vio ¿cómo puede haber personas en este tiempo que discriminen a la gente por estar gorda? okkkay!!!! en qué mundo vivimos y para qué se crearon los gimnasios? quiero decir imagínense lo de la música este comienzo qué expectativas me generó posdata a esa gente aún descerebrada habemos chicas y chicos gord s que además de por adelgazar vamos también por salud y al centro simplemente le diría lo de la música porque en verdad resulta muy muy molesta saludos,1,Hace 4 años
268,el gimnasio es perfecto el único problema es que muchos pensamos igual y coincidimos allí y no hay maquinas para todos jajajaja,5,Hace un año
269,increibles experiencias a nivel físico sobretodo en las clases de boxeo con alfonso mostrando gran profesionalidad a la hora de impartir la clase y lo más importante la sensación de progreso que transmite día a día 10 10,5,Hace 2 años
270,ponerle cadenas a una salida de emergencia comprometiendo así la integridad física y la vida de los usuarios en caso de emergencia así como también expulsar del gimnasio al usuario que lo denunció me parece lamentable la actitud de estas personas no pienso pisar vuestra instalación ni recomendarla,1,Hace 5 años
271,excelente gimnasio me encantan las clases y los instructores son muy buenos no puedo poner ninguna pega todo genial!,5,Hace 2 años
272,el mejor gimnasio al que e ido sin duda encima cerca de casa,5,Hace 7 meses
273,después de varios años yendo no puedo estar más contento de tener este gimnasio en el barrio muy completo me encanta entrenar al aire libre y en este gym lo puedo hacer durante todo el año,5,Fecha de edición: Hace 11 meses
274,desaconsejable está cadena de gimnasios por el trato al cliente ni siquiera tienen en cuenta la seguridad en caso de emergencia demostrado por un culturista con experiencia the hosc más sentido común y buen trato con los usuarios que entienden de esto o sino dedicaros a vender mascarillas,1,Hace 5 años
275,gimnasio limpio con mucha máquina para entrenar el personal súper amable y la gente que va al gym de 10 para mi la mejor que he conocido,5,Hace 2 años
276,espectacular! el espacio las máquinas tienen todo el material que necesitas para crossfit! sin duda… todo un descubrimiento! joaquin sardinero majolero,5,Hace 2 años
277,el gimnasio todo muy bien pero mi hijo ha intentado darse de baja el día 26 10 porque han confinado nuestra zona de moratalaz y no le dejan darse de baja hasta diciembre por no haberse borrado antes del día 20 pero si nos han confinado ahora no se si será legal,1,Hace 5 años
278,me parece que con los tiempos que corren y con las adaptaciones que han hecho con el covid 19 aparte de subir las cuotas que de eso no se olvidan tendrían que poner una sola cuota dado que ahora permiten entrar a todo cliente ya sea oro o no a cualquier centro dreamfit por temas de mobilidad y demás me parece una mala política cobrar la tarifa oro y que no se les rebaje automáticamente a todos esos clientes por un servicio extra que regalan,1,Hace 5 años
279,es uno de los mejores gimnasios tiene luna zona de jardín donde poder tomar sol relajarse es recomendable 100,5,Hace 2 años
280,espectacular gimnasio y geniales entrenadores que te ayudan en todo momento a cualquier duda o consulta que hagas sobre los materiales del centro super recomendable sergio sanz llamas,5,Hace 2 años
282,muy recomendable muy limpio muchísima variedad de máquinas una atención buenísima por parte del personal solárium sauna y zonas muy amplias,5,Hace 2 años
283,excelente gimnasio tiene muchas máquinas las clases son super variadas y tienen en varios horarios 100 recomendado,5,Hace 2 años
284,a rasgos generales mal la queja de numerosos clientes por el trato la expulsion de uno de sus clientes por avisar de que tenian las puertas cerradas el no permitirle a dicho cliente tener la explicacion oportuna y el no darle la hoja de reclamaciones para evitar que la pusiera una vergüenza manera de proceder mas tipica de niños de 2° de egb que de una empresa seria,1,Hace 4 años
285,saturadisimo y pensando en borrarme han dejado apuntarse a demasiada gente y no se puede entrenar!,1,Hace 7 meses
286,hay demasiada gente para estar en pandemia y faltan discos muchas veces no ahi y tienes que esperar a que la gente los vaya dejando que tengas que esperar para la maquina tiene un pase pero que tengas que esperar porque no hay pesas flipo,1,Fecha de edición: Hace 4 años
287,mi estilo de motivación ah sido un cambio radical en este lugar muy buena atención y un sauna espectacular quedó muy contento al pertenecer aquí y os invito a visitarlo yo estoy contento …,5,Hace 2 años
288,muy buen gym! esta todo equipado tiene clases colectivas de todo tipo con monitores super atentos y amables muy limpio organizado y a buen precio!,5,Hace 5 años
289,muchas máquinas buen ambiente solárium sauna buen precio horario muy amplio la verdad que súper bien,5,Hace 2 años
290,de los mejores gym de madrid máquinas nuevas espacioso cómodo muy top la verdad,5,Hace un año
291,le pongo una estrella porque así lo pide google por mi no le pondría ninguna un completo abuso este gimnasio a cualquier hora esta todo full de gente no se puede entrenar ni que decir de la cuota es una completa vergüenza ya casi va llegar a los 40 pavos no lo recomiendo para nada,1,Hace 2 años
292,tengo un poco más de un año yendo a este gym y sin duda el mejor siempre limpio las clases de zumba lo mejor del lugar y también el entrenador personal que aunque tiene un coste adicional merece la pena,5,Hace 2 años
293,perfecto el mejor gym en el barrio la distribución de las salas están muy definidas un gran trabajo de diseño los vestuarios grandes cómodos y con dos zonas de ducha y el personal muy agradables y siempre dispuestos para ayudarte,5,Hace 5 años
294,sí te descuidas y respiras más de la cuenta te lo cobran al salir no te dan ná más que el agua de las fuentes así es que sí quieres algo de merchand camisetas toalla botella o simplemente no tienes mascarilla te toca aflojar en caja,1,Hace 3 años
295,me encantan las clases de body pump tiene aparcamiento gratis 1 h y media y tiene de todo para entrenar,5,Hace un año
297,grandes deportistas como the hosc han sufrido un trato que deja mucho que desear incluyendo las puertas de emergencia a calicanto así que o cambian la política de trato al cliente o no será nada recomendable ir apuntarse,1,Hace 5 años
298,me gusta mucho el gym y la zona de fuera se entrena genial tiene sauna baño turco y solárium,5,Hace 2 años
299,mi lugar preferido dónde puedes entrenar tu cuerpo y tu mente relajarte en la sauna o tomar el sol en un solárium increíble súper lujo feliz de poder entrenar aquí …,5,Hace 2 años
300,38€ para poner se fuerte incluye daño turco y pistas de padel y solárium genial sus empleados son majisimos,5,Hace 2 años
301,hoy gente sin mascarilla haciendo cardio en el interior del gimnasio y el recepcionista dice que pueden no llevarla que así está publicado en el boe ¿me lo explicáis? luego por megafonía indicáis que es obligatorio su uso,1,Hace 4 años
302,le falta maquinaria se queda un poco corto aunque se entiende tiene muy buen solarium con pesas rusas y demás ideal para hacer deporte al aire libre,2,Hace 5 años
303,es un gym muy organizado grande y limpio me siento muy bien cuando entreno,5,Hace 2 años
304,es vergonzoso que si vas a entrenar en coche se tenga que estar corriendo y controlando el tiempo porque si te pasas aunque solo sea 1 minuto como me han dicho en la recepcion te cobran 0 50cnts mi caso a sido que me he pasado 6 min y me han cobrado0 50cnt en fin me parece por mi parte un mal gesto hacia los socios que estos pagando mensualmente,1,Hace 4 años
305,de los gimnasios que están cerca de mi casa este es de mis favoritos tiene parking propio un montón de actividades dirigidas y el personal es muy majo,5,Fecha de edición: Hace 3 años
306,los monitores muy buenos ayudan el solarium estupendo las instalaciones bien masificado de lunes a miercoles en recepción la recepcionista que está por las tardes podía ser un poco más amable con los clientes,2,Fecha de edición: Hace 3 años
307,voy a este gimnasio y me encanta! lo único que añadiría más variedad de actividades y de horarios por las tardes y fines de semana!,5,Hace 3 años
308,la profesionalidad directiva de este centro brilla por su ausencia tener una salida de emergencia bloqueada con una cadena y un candando es incuestionable pero para más inri haber expulsado a uno de sus clientes por dar la voz de alarma y darle publicidad a esta ilegalidad es hacer una gestión nefasta por no hablar de la negativa del centro a que sus clientes interpongan una hoja de reclamaciones he entrenado en varios centros dreamfit y si tenía dudas acerca de comenzar en el del distrito de moratalaz ya no tengo ni una,1,Hace 5 años
309,está espectacular el sauna es una pasada recomendable al 100,5,Hace 10 meses
310,espacio amplio máquinas e instalaciones muy nuevas y profesionalidad de los monitores tengo predilección por yoga y zumba pero el resto de clases son geniales igualmente,4,Hace 4 años
311,un gimnasio bastante completo limpio u con buen ambiente,5,Hace un año
